"LibraryID","PreviousVersion","NewestVersion","AddedDeps","RemovedDeps","AddedDepsCount","RemovedDepsCount","Change","NetChange"
"org.apache.lucene:lucene-regex","2.1.0","2.2.0","[]","[]","0","0","No Change","0"
"org.apache.lucene:lucene-similarity","1.9.1","2.0.0","[]","[]","0","0","No Change","0"
"org.apache.lucene:lucene-similarity","2.0.0","2.1.0","[]","[]","0","0","No Change","0"
"org.apache.lucene:lucene-similarity","2.1.0","2.2.0","[]","[]","0","0","No Change","0"
"org.apache.lucene:lucene-snowball","1.9.1","2.0.0","[]","[]","0","0","No Change","0"
"org.apache.lucene:lucene-snowball","2.0.0","2.1.0","[]","[]","0","0","No Change","0"
"org.apache.lucene:lucene-snowball","2.1.0","2.2.0","[]","[]","0","0","No Change","0"
"org.apache.lucene:lucene-spellchecker","1.9.1","2.0.0","[]","[]","0","0","No Change","0"
"org.apache.lucene:lucene-spellchecker","2.0.0","2.1.0","[]","[]","0","0","No Change","0"
"org.apache.lucene:lucene-spellchecker","2.1.0","2.2.0","[]","[]","0","0","No Change","0"
"org.apache.lucene:lucene-surround","1.9.1","2.0.0","[]","[]","0","0","No Change","0"
"org.apache.lucene:lucene-surround","2.0.0","2.1.0","[]","[]","0","0","No Change","0"
"org.apache.lucene:lucene-surround","2.1.0","2.2.0","[]","[]","0","0","No Change","0"
"org.apache.lucene:lucene-swing","1.9.1","2.0.0","[]","[]","0","0","No Change","0"
"org.apache.lucene:lucene-swing","2.0.0","2.1.0","[]","[]","0","0","No Change","0"
"org.apache.lucene:lucene-swing","2.1.0","2.2.0","[]","[]","0","0","No Change","0"
"org.apache.lucene:lucene-wordnet","1.9.1","2.0.0","[]","[]","0","0","No Change","0"
"org.apache.lucene:lucene-wordnet","2.0.0","2.1.0","[]","[]","0","0","No Change","0"
"org.apache.lucene:lucene-wordnet","2.1.0","2.2.0","[]","[]","0","0","No Change","0"
"org.apache.lucene:lucene-xml-query-parser","1.9.1","2.0.0","[]","[]","0","0","No Change","0"
"org.apache.lucene:lucene-xml-query-parser","2.0.0","2.1.0","[]","[]","0","0","No Change","0"
"org.apache.lucene:lucene-xml-query-parser","2.1.0","2.2.0","[]","[]","0","0","No Change","0"
"org.apache.maven.archiva:archiva-applet","1.0","1.0-beta-1","[]","[""easymock:easymock""]","0","1","Changed","-1"
"org.apache.maven.archiva:archiva-applet","1.0-beta-1","1.0-beta-4","[""easymock:easymock""]","[]","1","0","Changed","1"
"org.apache.maven.archiva:archiva-applet","1.0-beta-4","1.0-beta-3","[]","[]","0","0","No Change","0"
"org.apache.maven.archiva:archiva-applet","1.0-beta-3","1.0-beta-2","[]","[""easymock:easymock""]","0","1","Changed","-1"
"org.apache.maven.archiva:archiva-applet","1.0-beta-2","1.0-alpha-1","[]","[]","0","0","No Change","0"
"org.apache.maven.archiva:archiva-artifact-converter","1.0","1.0-alpha-1","[]","[""easymock:easymock""]","0","1","Changed","-1"
"org.apache.maven.archiva:archiva-artifact-converter","1.0-alpha-1","1.0-beta-4","[""easymock:easymock""]","[]","1","0","Changed","1"
"org.apache.maven.archiva:archiva-artifact-converter","1.0-beta-4","1.0-beta-3","[]","[]","0","0","No Change","0"
"org.apache.maven.archiva:archiva-artifact-converter","1.0-beta-3","1.0-beta-2","[]","[""easymock:easymock""]","0","1","Changed","-1"
"org.apache.maven.archiva:archiva-artifact-converter","1.0-beta-2","1.0-beta-1","[]","[]","0","0","No Change","0"
"org.apache.maven.archiva:archiva-artifact-reports","1.0","1.0-alpha-1","[]","[]","0","0","No Change","0"
"org.apache.maven.archiva:archiva-artifact-reports","1.0-alpha-1","1.0-beta-3","[]","[]","0","0","No Change","0"
"org.apache.maven.archiva:archiva-artifact-reports","1.0-beta-3","1.0-beta-4","[]","[]","0","0","No Change","0"
"org.apache.maven.archiva:archiva-artifact-reports","1.0-beta-4","1.0-beta-2","[]","[]","0","0","No Change","0"
"org.apache.maven.archiva:archiva-artifact-reports","1.0-beta-2","1.0-beta-1","[]","[]","0","0","No Change","0"
"org.apache.maven.archiva:archiva-base","1.0","1.0-alpha-1","[]","[""easymock:easymock""]","0","1","Changed","-1"
"org.apache.maven.archiva:archiva-base","1.0-alpha-1","1.0-beta-4","[""easymock:easymock""]","[]","1","0","Changed","1"
"org.apache.maven.archiva:archiva-base","1.0-beta-4","1.0-beta-3","[]","[]","0","0","No Change","0"
"org.apache.maven.archiva:archiva-base","1.0-beta-3","1.0-beta-1","[]","[""easymock:easymock""]","0","1","Changed","-1"
"org.apache.maven.archiva:archiva-base","1.0-beta-1","1.0-beta-2","[]","[]","0","0","No Change","0"
"org.apache.maven.archiva:archiva-cli","1.0","1.0-beta-2","[]","[""easymock:easymock""]","0","1","Changed","-1"
"org.apache.maven.archiva:archiva-cli","1.0-beta-2","1.0-beta-3","[""easymock:easymock""]","[]","1","0","Changed","1"
"org.apache.maven.archiva:archiva-cli","1.0-beta-3","1.0-beta-4","[]","[]","0","0","No Change","0"
"org.apache.maven.archiva:archiva-cli","1.0-beta-4","1.0-beta-1","[]","[""easymock:easymock""]","0","1","Changed","-1"
"org.apache.maven.archiva:archiva-cli","1.0-beta-1","1.0-alpha-1","[]","[]","0","0","No Change","0"
"org.apache.maven.archiva:archiva-common","1.0","1.0-alpha-1","[]","[""org.codehaus.plexus:plexus-digest"",""easymock:easymock""]","0","2","Changed","-2"
"org.apache.maven.archiva:archiva-common","1.0-alpha-1","1.0-beta-3","[""easymock:easymock"",""org.codehaus.plexus:plexus-digest""]","[]","2","0","Changed","2"
"org.apache.maven.archiva:archiva-common","1.0-beta-3","1.0-beta-4","[]","[]","0","0","No Change","0"
"org.apache.maven.archiva:archiva-common","1.0-beta-4","1.0-beta-1","[]","[""easymock:easymock"",""org.codehaus.plexus:plexus-digest""]","0","2","Changed","-2"
"org.apache.maven.archiva:archiva-common","1.0-beta-1","1.0-beta-2","[]","[]","0","0","No Change","0"
"org.apache.maven.archiva:archiva-configuration","1.0","1.0-alpha-1","[""org.apache.maven.archiva:archiva-xml-tools""]","[""xmlunit:xmlunit"",""org.codehaus.plexus:plexus-expression-evaluator""]","1","2","Changed","-1"
"org.apache.maven.archiva:archiva-configuration","1.0-alpha-1","1.0-beta-4","[""xmlunit:xmlunit"",""org.codehaus.plexus:plexus-expression-evaluator""]","[""org.apache.maven.archiva:archiva-xml-tools""]","2","1","Changed","1"
"org.apache.maven.archiva:archiva-configuration","1.0-beta-4","1.0-beta-1","[""org.apache.maven.archiva:archiva-xml-tools""]","[""xmlunit:xmlunit"",""org.codehaus.plexus:plexus-expression-evaluator""]","1","2","Changed","-1"
"org.apache.maven.archiva:archiva-configuration","1.0-beta-1","1.0-beta-3","[""org.codehaus.plexus:plexus-expression-evaluator"",""xmlunit:xmlunit""]","[""org.apache.maven.archiva:archiva-xml-tools""]","2","1","Changed","1"
"org.apache.maven.archiva:archiva-configuration","1.0-beta-3","1.0-beta-2","[""org.apache.maven.archiva:archiva-xml-tools""]","[""org.codehaus.plexus:plexus-expression-evaluator"",""xmlunit:xmlunit""]","1","2","Changed","-1"
"org.apache.maven.archiva:archiva-consumer-api","1.0","1.0-alpha-1","[]","[""easymock:easymock"",""org.apache.maven.archiva:archiva-configuration""]","0","2","Changed","-2"
"org.apache.maven.archiva:archiva-consumer-api","1.0-alpha-1","1.0-beta-2","[]","[]","0","0","No Change","0"
"org.apache.maven.archiva:archiva-consumer-api","1.0-beta-2","1.0-beta-1","[]","[]","0","0","No Change","0"
"org.apache.maven.archiva:archiva-consumer-api","1.0-beta-1","1.0-beta-4","[""easymock:easymock"",""org.apache.maven.archiva:archiva-configuration""]","[]","2","0","Changed","2"
"org.apache.maven.archiva:archiva-consumer-api","1.0-beta-4","1.0-beta-3","[]","[]","0","0","No Change","0"
"org.apache.maven.archiva:archiva-consumers","1.0","1.0-beta-1","[]","[""easymock:easymock""]","0","1","Changed","-1"
"org.apache.maven.archiva:archiva-consumers","1.0-beta-1","1.0-beta-2","[]","[]","0","0","No Change","0"
"org.apache.maven.archiva:archiva-consumers","1.0-beta-2","1.0-beta-3","[""easymock:easymock""]","[]","1","0","Changed","1"
"org.apache.maven.archiva:archiva-consumers","1.0-beta-3","1.0-beta-4","[]","[]","0","0","No Change","0"
"org.apache.maven.archiva:archiva-consumers","1.0-beta-4","1.0-alpha-1","[]","[""easymock:easymock""]","0","1","Changed","-1"
"org.apache.maven.archiva:archiva-converter","1.0","1.0-beta-1","[]","[""easymock:easymock""]","0","1","Changed","-1"
"org.apache.maven.archiva:archiva-converter","1.0-beta-1","1.0-beta-3","[""easymock:easymock""]","[]","1","0","Changed","1"
"org.apache.maven.archiva:archiva-converter","1.0-beta-3","1.0-beta-2","[]","[""easymock:easymock""]","0","1","Changed","-1"
"org.apache.maven.archiva:archiva-converter","1.0-beta-2","1.0-beta-4","[""easymock:easymock""]","[]","1","0","Changed","1"
"org.apache.maven.archiva:archiva-converter","1.0-beta-4","1.0-alpha-1","[]","[""easymock:easymock""]","0","1","Changed","-1"
"org.apache.maven.archiva:archiva-core-consumers","1.0","1.0-alpha-1","[]","[""org.apache.maven.archiva:archiva-indexer"",""xmlunit:xmlunit"",""hsqldb:hsqldb"",""easymock:easymock"",""org.apache.maven.archiva:archiva-database""]","0","5","Changed","-5"
"org.apache.maven.archiva:archiva-core-consumers","1.0-alpha-1","1.0-beta-2","[""org.apache.maven.archiva:archiva-indexer"",""hsqldb:hsqldb"",""org.apache.maven.archiva:archiva-database""]","[]","3","0","Changed","3"
"org.apache.maven.archiva:archiva-core-consumers","1.0-beta-2","1.0-beta-1","[]","[]","0","0","No Change","0"
"org.apache.maven.archiva:archiva-core-consumers","1.0-beta-1","1.0-beta-4","[""xmlunit:xmlunit"",""easymock:easymock""]","[]","2","0","Changed","2"
"org.apache.maven.archiva:archiva-core-consumers","1.0-beta-4","1.0-beta-3","[]","[]","0","0","No Change","0"
"org.apache.maven.archiva:archiva-database","1.0","1.0-alpha-1","[""commons-logging:commons-logging""]","[""easymock:easymock""]","1","1","Changed","0"
"org.apache.maven.archiva:archiva-database","1.0-alpha-1","1.0-beta-1","[]","[]","0","0","No Change","0"
"org.apache.maven.archiva:archiva-database","1.0-beta-1","1.0-beta-2","[]","[]","0","0","No Change","0"
"org.apache.maven.archiva:archiva-database","1.0-beta-2","1.0-beta-3","[""easymock:easymock""]","[]","1","0","Changed","1"
"org.apache.maven.archiva:archiva-database","1.0-beta-3","1.0-beta-4","[]","[""commons-logging:commons-logging""]","0","1","Changed","-1"
"org.apache.maven.archiva:archiva-database-consumers","1.0","1.0-alpha-1","[]","[""easymock:easymock""]","0","1","Changed","-1"
"org.apache.maven.archiva:archiva-database-consumers","1.0-alpha-1","1.0-beta-1","[]","[]","0","0","No Change","0"
"org.apache.maven.archiva:archiva-database-consumers","1.0-beta-1","1.0-beta-2","[]","[]","0","0","No Change","0"
"org.apache.maven.archiva:archiva-database-consumers","1.0-beta-2","1.0-beta-3","[""easymock:easymock""]","[]","1","0","Changed","1"
"org.apache.maven.archiva:archiva-database-consumers","1.0-beta-3","1.0-beta-4","[]","[]","0","0","No Change","0"
"org.apache.maven.archiva:archiva-dependency-graph","1.0","1.0-beta-2","[]","[]","0","0","No Change","0"
"org.apache.maven.archiva:archiva-dependency-graph","1.0-beta-2","1.0-beta-4","[]","[]","0","0","No Change","0"
"org.apache.maven.archiva:archiva-dependency-graph","1.0-beta-4","1.0-beta-3","[]","[]","0","0","No Change","0"
"org.apache.maven.archiva:archiva-dependency-graph","1.0-beta-3","1.0-beta-1","[]","[]","0","0","No Change","0"
"org.apache.maven.archiva:archiva-indexer","1.0","1.0-alpha-1","[]","[]","0","0","No Change","0"
"org.apache.maven.archiva:archiva-indexer","1.0-alpha-1","1.0-beta-3","[]","[]","0","0","No Change","0"
"org.apache.maven.archiva:archiva-indexer","1.0-beta-3","1.0-beta-1","[]","[]","0","0","No Change","0"
"org.apache.maven.archiva:archiva-indexer","1.0-beta-1","1.0-beta-2","[]","[]","0","0","No Change","0"
"org.apache.maven.archiva:archiva-indexer","1.0-beta-2","1.0-beta-4","[]","[]","0","0","No Change","0"
"org.apache.maven.archiva:archiva-lucene-consumers","1.0","1.0-alpha-1","[]","[""easymock:easymock""]","0","1","Changed","-1"
"org.apache.maven.archiva:archiva-lucene-consumers","1.0-alpha-1","1.0-beta-3","[""easymock:easymock""]","[]","1","0","Changed","1"
"org.apache.maven.archiva:archiva-lucene-consumers","1.0-beta-3","1.0-beta-2","[]","[""easymock:easymock""]","0","1","Changed","-1"
"org.apache.maven.archiva:archiva-lucene-consumers","1.0-beta-2","1.0-beta-1","[]","[]","0","0","No Change","0"
"org.apache.maven.archiva:archiva-lucene-consumers","1.0-beta-1","1.0-beta-4","[""easymock:easymock""]","[]","1","0","Changed","1"
"org.apache.maven.archiva:archiva-metadata-reports","1.0","1.0-beta-3","[]","[]","0","0","No Change","0"
"org.apache.maven.archiva:archiva-metadata-reports","1.0-beta-3","1.0-beta-4","[]","[]","0","0","No Change","0"
"org.apache.maven.archiva:archiva-metadata-reports","1.0-beta-4","1.0-beta-2","[]","[""easymock:easymock""]","0","1","Changed","-1"
"org.apache.maven.archiva:archiva-metadata-reports","1.0-beta-2","1.0-beta-1","[]","[]","0","0","No Change","0"
"org.apache.maven.archiva:archiva-metadata-reports","1.0-beta-1","1.0-alpha-1","[]","[]","0","0","No Change","0"
"org.apache.maven.archiva:archiva-model","1.0","1.0-alpha-1","[]","[""easymock:easymock""]","0","1","Changed","-1"
"org.apache.maven.archiva:archiva-model","1.0-alpha-1","1.0-beta-2","[]","[]","0","0","No Change","0"
"org.apache.maven.archiva:archiva-model","1.0-beta-2","1.0-beta-1","[]","[]","0","0","No Change","0"
"org.apache.maven.archiva:archiva-model","1.0-beta-1","1.0-beta-4","[""easymock:easymock""]","[]","1","0","Changed","1"
"org.apache.maven.archiva:archiva-model","1.0-beta-4","1.0-beta-3","[]","[]","0","0","No Change","0"
"org.apache.maven.archiva:archiva-parent","1","1.0-beta-2","[""junit:junit""]","[]","1","0","Changed","1"
"org.apache.maven.archiva:archiva-parent","1.0-beta-2","1.0-beta-3","[""easymock:easymock""]","[]","1","0","Changed","1"
"org.apache.maven.archiva:archiva-parent","1.0-beta-3","1.0-beta-1","[]","[""easymock:easymock""]","0","1","Changed","-1"
"org.apache.maven.archiva:archiva-parent","1.0-beta-1","1.0-beta-4","[""easymock:easymock""]","[]","1","0","Changed","1"
"org.apache.maven.archiva:archiva-parent","1.0-beta-4","1.0-alpha-1","[]","[""easymock:easymock""]","0","1","Changed","-1"
"org.apache.maven.archiva:archiva-plexus-application","1.0","1.0-beta-1","[]","[""easymock:easymock""]","0","1","Changed","-1"
"org.apache.maven.archiva:archiva-plexus-application","1.0-beta-1","1.0-beta-2","[]","[]","0","0","No Change","0"
"org.apache.maven.archiva:archiva-plexus-application","1.0-beta-2","1.0-beta-4","[""easymock:easymock""]","[]","1","0","Changed","1"
"org.apache.maven.archiva:archiva-plexus-application","1.0-beta-4","1.0-beta-3","[]","[]","0","0","No Change","0"
"org.apache.maven.archiva:archiva-plexus-application","1.0-beta-3","1.0-alpha-1","[]","[""easymock:easymock""]","0","1","Changed","-1"
"org.apache.maven.archiva:archiva-plexus-runtime","1.0","1.0-beta-4","[]","[""org.apache.maven.archiva:archiva-docs""]","0","1","Changed","-1"
"org.apache.maven.archiva:archiva-plexus-runtime","1.0-beta-4","1.0-beta-1","[]","[""easymock:easymock""]","0","1","Changed","-1"
"org.apache.maven.archiva:archiva-plexus-runtime","1.0-beta-1","1.0-beta-2","[]","[]","0","0","No Change","0"
"org.apache.maven.archiva:archiva-plexus-runtime","1.0-beta-2","1.0-beta-3","[""easymock:easymock""]","[]","1","0","Changed","1"
"org.apache.maven.archiva:archiva-plexus-runtime","1.0-beta-3","1.0-alpha-1","[]","[""easymock:easymock"",""org.codehaus.plexus:plexus-contextualizer""]","0","2","Changed","-2"
"org.apache.maven.archiva:archiva-policies","1.0","1.0-alpha-1","[""org.codehaus.plexus:plexus-digest""]","[]","1","0","Changed","1"
"org.apache.maven.archiva:archiva-policies","1.0-alpha-1","1.0-beta-3","[]","[""org.codehaus.plexus:plexus-digest""]","0","1","Changed","-1"
"org.apache.maven.archiva:archiva-policies","1.0-beta-3","1.0-beta-4","[]","[]","0","0","No Change","0"
"org.apache.maven.archiva:archiva-policies","1.0-beta-4","1.0-beta-2","[""org.codehaus.plexus:plexus-digest""]","[]","1","0","Changed","1"
"org.apache.maven.archiva:archiva-policies","1.0-beta-2","1.0-beta-1","[]","[]","0","0","No Change","0"
"org.apache.maven.archiva:archiva-project-reports","1.0","1.0-beta-4","[]","[]","0","0","No Change","0"
"org.apache.maven.archiva:archiva-project-reports","1.0-beta-4","1.0-beta-3","[]","[]","0","0","No Change","0"
"org.apache.maven.archiva:archiva-project-reports","1.0-beta-3","1.0-beta-1","[]","[""easymock:easymock""]","0","1","Changed","-1"
"org.apache.maven.archiva:archiva-project-reports","1.0-beta-1","1.0-beta-2","[]","[]","0","0","No Change","0"
"org.apache.maven.archiva:archiva-project-reports","1.0-beta-2","1.0-alpha-1","[]","[]","0","0","No Change","0"
"org.apache.maven.archiva:archiva-proxy","1.0","1.0-beta-4","[]","[]","0","0","No Change","0"
"org.apache.maven.archiva:archiva-proxy","1.0-beta-4","1.0-beta-2","[]","[]","0","0","No Change","0"
"org.apache.maven.archiva:archiva-proxy","1.0-beta-2","1.0-beta-3","[]","[]","0","0","No Change","0"
"org.apache.maven.archiva:archiva-proxy","1.0-beta-3","1.0-beta-1","[]","[""xmlunit:xmlunit""]","0","1","Changed","-1"
"org.apache.maven.archiva:archiva-proxy","1.0-beta-1","1.0-alpha-1","[]","[]","0","0","No Change","0"
"org.apache.maven.archiva:archiva-report-manager","1.0","1.0-alpha-1","[]","[""easymock:easymock""]","0","1","Changed","-1"
"org.apache.maven.archiva:archiva-report-manager","1.0-alpha-1","1.0-beta-3","[""easymock:easymock""]","[]","1","0","Changed","1"
"org.apache.maven.archiva:archiva-report-manager","1.0-beta-3","1.0-beta-2","[]","[""easymock:easymock""]","0","1","Changed","-1"
"org.apache.maven.archiva:archiva-report-manager","1.0-beta-2","1.0-beta-1","[]","[]","0","0","No Change","0"
"org.apache.maven.archiva:archiva-report-manager","1.0-beta-1","1.0-beta-4","[""easymock:easymock""]","[]","1","0","Changed","1"
"org.apache.maven.archiva:archiva-reporting","1.0","1.0-alpha-1","[]","[""easymock:easymock""]","0","1","Changed","-1"
"org.apache.maven.archiva:archiva-reporting","1.0-alpha-1","1.0-beta-3","[""easymock:easymock""]","[]","1","0","Changed","1"
"org.apache.maven.archiva:archiva-reporting","1.0-beta-3","1.0-beta-2","[]","[""easymock:easymock""]","0","1","Changed","-1"
"org.apache.maven.archiva:archiva-reporting","1.0-beta-2","1.0-beta-1","[]","[]","0","0","No Change","0"
"org.apache.maven.archiva:archiva-reporting","1.0-beta-1","1.0-beta-4","[""easymock:easymock""]","[]","1","0","Changed","1"
"org.apache.maven.archiva:archiva-repository-layer","1.0","1.0-alpha-1","[]","[""org.apache.maven.archiva:archiva-dependency-graph"",""org.codehaus.plexus:plexus-slf4j-logging""]","0","2","Changed","-2"
"org.apache.maven.archiva:archiva-repository-layer","1.0-alpha-1","1.0-beta-4","[""org.codehaus.plexus:plexus-slf4j-logging"",""org.apache.maven.archiva:archiva-dependency-graph""]","[]","2","0","Changed","2"
"org.apache.maven.archiva:archiva-repository-layer","1.0-beta-4","1.0-beta-3","[]","[]","0","0","No Change","0"
"org.apache.maven.archiva:archiva-repository-layer","1.0-beta-3","1.0-beta-2","[]","[]","0","0","No Change","0"
"org.apache.maven.archiva:archiva-repository-layer","1.0-beta-2","1.0-beta-1","[]","[""org.codehaus.plexus:plexus-slf4j-logging""]","0","1","Changed","-1"
"org.apache.maven.archiva:archiva-scheduled","1.0","1.0-alpha-1","[]","[""easymock:easymock""]","0","1","Changed","-1"
"org.apache.maven.archiva:archiva-scheduled","1.0-alpha-1","1.0-beta-4","[""easymock:easymock""]","[]","1","0","Changed","1"
"org.apache.maven.archiva:archiva-scheduled","1.0-beta-4","1.0-beta-3","[]","[]","0","0","No Change","0"
"org.apache.maven.archiva:archiva-scheduled","1.0-beta-3","1.0-beta-1","[]","[""easymock:easymock""]","0","1","Changed","-1"
"org.apache.maven.archiva:archiva-scheduled","1.0-beta-1","1.0-beta-2","[]","[]","0","0","No Change","0"
"org.apache.maven.archiva:archiva-security","1.0","1.0-alpha-1","[""org.apache.derby:derby"",""org.codehaus.plexus.redback:redback-xwork-integration""]","[""org.codehaus.plexus.redback:redback-system"",""org.codehaus.plexus.redback:redback-users-memory"",""easymock:easymock"",""org.codehaus.plexus.redback:redback-keys-memory"",""org.codehaus.plexus.redback:redback-authorization-rbac"",""org.codehaus.plexus.redback:redback-rbac-model"",""org.apache.maven.archiva:archiva-configuration""]","2","7","Changed","-5"
"org.apache.maven.archiva:archiva-security","1.0-alpha-1","1.0-beta-2","[]","[]","0","0","No Change","0"
"org.apache.maven.archiva:archiva-security","1.0-beta-2","1.0-beta-1","[]","[]","0","0","No Change","0"
"org.apache.maven.archiva:archiva-security","1.0-beta-1","1.0-beta-3","[""easymock:easymock""]","[]","1","0","Changed","1"
"org.apache.maven.archiva:archiva-security","1.0-beta-3","1.0-beta-4","[""org.codehaus.plexus.redback:redback-authorization-rbac"",""org.codehaus.plexus.redback:redback-users-memory"",""org.codehaus.plexus.redback:redback-system"",""org.codehaus.plexus.redback:redback-rbac-model"",""org.codehaus.plexus.redback:redback-keys-memory"",""org.apache.maven.archiva:archiva-configuration""]","[""org.codehaus.plexus.redback:redback-xwork-integration"",""org.apache.derby:derby""]","6","2","Changed","4"
"org.apache.maven.archiva:archiva-signature-consumers","1.0","1.0-beta-4","[]","[]","0","0","No Change","0"
"org.apache.maven.archiva:archiva-signature-consumers","1.0-beta-4","1.0-beta-3","[]","[]","0","0","No Change","0"
"org.apache.maven.archiva:archiva-signature-consumers","1.0-beta-3","1.0-beta-2","[]","[""easymock:easymock""]","0","1","Changed","-1"
"org.apache.maven.archiva:archiva-signature-consumers","1.0-beta-2","1.0-beta-1","[]","[]","0","0","No Change","0"
"org.apache.maven.archiva:archiva-signature-consumers","1.0-beta-1","1.0-alpha-1","[]","[]","0","0","No Change","0"
"org.apache.maven.archiva:archiva-site","1.0-beta-1","1.0-beta-2","[]","[]","0","0","No Change","0"
"org.apache.maven.archiva:archiva-site","1.0-beta-2","1.0-alpha-1","[]","[]","0","0","No Change","0"
"org.apache.maven.archiva:archiva-transaction","1.0","1.0-alpha-1","[]","[""easymock:easymock"",""org.codehaus.plexus:plexus-component-api""]","0","2","Changed","-2"
"org.apache.maven.archiva:archiva-transaction","1.0-alpha-1","1.0-beta-2","[]","[]","0","0","No Change","0"
"org.apache.maven.archiva:archiva-transaction","1.0-beta-2","1.0-beta-1","[]","[]","0","0","No Change","0"
"org.apache.maven.archiva:archiva-transaction","1.0-beta-1","1.0-beta-3","[""easymock:easymock""]","[]","1","0","Changed","1"
"org.apache.maven.archiva:archiva-transaction","1.0-beta-3","1.0-beta-4","[]","[]","0","0","No Change","0"
"org.apache.maven.archiva:archiva-web","1.0","1.0-alpha-1","[]","[""easymock:easymock""]","0","1","Changed","-1"
"org.apache.maven.archiva:archiva-web","1.0-alpha-1","1.0-beta-1","[]","[]","0","0","No Change","0"
"org.apache.maven.archiva:archiva-web","1.0-beta-1","1.0-beta-3","[""easymock:easymock""]","[]","1","0","Changed","1"
"org.apache.maven.archiva:archiva-web","1.0-beta-3","1.0-beta-2","[]","[""easymock:easymock""]","0","1","Changed","-1"
"org.apache.maven.archiva:archiva-web","1.0-beta-2","1.0-beta-4","[""easymock:easymock""]","[]","1","0","Changed","1"
"org.apache.maven.archiva:archiva-web-standalone","1.0","1.0-alpha-1","[]","[""easymock:easymock""]","0","1","Changed","-1"
"org.apache.maven.archiva:archiva-web-standalone","1.0-alpha-1","1.0-beta-2","[]","[]","0","0","No Change","0"
"org.apache.maven.archiva:archiva-web-standalone","1.0-beta-2","1.0-beta-4","[""easymock:easymock""]","[]","1","0","Changed","1"
"org.apache.maven.archiva:archiva-web-standalone","1.0-beta-4","1.0-beta-3","[]","[]","0","0","No Change","0"
"org.apache.maven.archiva:archiva-web-standalone","1.0-beta-3","1.0-beta-1","[]","[""easymock:easymock""]","0","1","Changed","-1"
"org.apache.maven.archiva:archiva-webapp","1.0","1.0-alpha-1","[""opensymphony:webwork"",""org.codehaus.plexus:plexus-utils"",""commons-logging:commons-logging""]","[""org.mortbay.jetty:jetty"",""org.codehaus.plexus.redback:redback-keys-memory"",""org.codehaus.plexus.redback:redback-rbac-memory"",""easymock:easymock"",""httpunit:httpunit"",""com.opensymphony:webwork"",""xmlunit:xmlunit"",""org.codehaus.plexus.redback:redback-users-memory""]","3","8","Changed","-5"
"org.apache.maven.archiva:archiva-webapp","1.0-alpha-1","1.0-beta-4","[""org.mortbay.jetty:jetty"",""httpunit:httpunit"",""org.codehaus.plexus.redback:redback-rbac-memory"",""org.codehaus.plexus.redback:redback-keys-memory"",""com.opensymphony:webwork"",""easymock:easymock"",""org.codehaus.plexus.redback:redback-users-memory"",""xmlunit:xmlunit""]","[""opensymphony:webwork"",""org.codehaus.plexus:plexus-utils"",""commons-logging:commons-logging""]","8","3","Changed","5"
"org.apache.maven.archiva:archiva-webapp","1.0-beta-4","1.0-beta-3","[""commons-logging:commons-logging""]","[""xmlunit:xmlunit""]","1","1","Changed","0"
"org.apache.maven.archiva:archiva-webapp","1.0-beta-3","1.0-beta-2","[""org.codehaus.plexus:plexus-utils""]","[""org.mortbay.jetty:jetty""]","1","1","Changed","0"
"org.apache.maven.archiva:archiva-webapp","1.0-beta-2","1.0-beta-1","[""opensymphony:webwork""]","[""httpunit:httpunit"",""org.codehaus.plexus.redback:redback-users-memory"",""easymock:easymock"",""org.codehaus.plexus.redback:redback-rbac-memory"",""org.codehaus.plexus.redback:redback-keys-memory"",""com.opensymphony:webwork""]","1","6","Changed","-5"
"org.apache.maven.archiva:archiva-xml-tools","1.0","1.0-beta-4","[]","[]","0","0","No Change","0"
"org.apache.maven.archiva:archiva-xml-tools","1.0-beta-4","1.0-beta-1","[]","[""easymock:easymock"",""commons-io:commons-io""]","0","2","Changed","-2"
"org.apache.maven.archiva:archiva-xml-tools","1.0-beta-1","1.0-beta-3","[""commons-io:commons-io"",""easymock:easymock""]","[]","2","0","Changed","2"
"org.apache.maven.archiva:archiva-xml-tools","1.0-beta-3","1.0-beta-2","[]","[""commons-io:commons-io"",""easymock:easymock""]","0","2","Changed","-2"
"org.apache.maven.archiva:archiva-xml-tools","1.0-beta-2","1.0-alpha-1","[]","[]","0","0","No Change","0"
"org.apache.maven.continuum:continuum-api","1.1","1.1-beta-1","[]","[""org.codehaus.plexus:plexus-jdo2""]","0","1","Changed","-1"
"org.apache.maven.continuum:continuum-api","1.1-beta-1","1.1-beta-3","[]","[]","0","0","No Change","0"
"org.apache.maven.continuum:continuum-api","1.1-beta-3","1.1-beta-2","[]","[]","0","0","No Change","0"
"org.apache.maven.continuum:continuum-api","1.1-beta-2","1.1-beta-4","[""org.codehaus.plexus:plexus-jdo2""]","[]","1","0","Changed","1"
"org.apache.maven.continuum:continuum-commons","1.1","1.1-beta-3","[]","[]","0","0","No Change","0"
"org.apache.maven.continuum:continuum-commons","1.1-beta-3","1.1-beta-4","[]","[]","0","0","No Change","0"
"org.apache.maven.continuum:continuum-configuration","1.1","1.1-beta-2","[]","[]","0","0","No Change","0"
"org.apache.maven.continuum:continuum-configuration","1.1-beta-2","1.1-beta-3","[]","[]","0","0","No Change","0"
"org.apache.maven.continuum:continuum-configuration","1.1-beta-3","1.1-beta-1","[]","[]","0","0","No Change","0"
