"LibraryID","PreviousVersion","NewestVersion","AddedDeps","RemovedDeps","AddedDepsCount","RemovedDepsCount","Change","NetChange"
"jetty:jetty-html","6.0.0rc3","6.0.0rc2","[]","[]","0","0","No Change","0"
"jetty:jetty-html","6.0.0rc2","6.0.0rc1","[]","[]","0","0","No Change","0"
"jetty:jetty-management","6.0.0","6.0.1","[]","[]","0","0","No Change","0"
"jetty:jetty-management","6.0.1","6.0.2","[]","[]","0","0","No Change","0"
"jetty:jetty-management","6.0.2","6.0.0beta16","[]","[]","0","0","No Change","0"
"jetty:jetty-management","6.0.0beta16","6.0.0beta14","[]","[]","0","0","No Change","0"
"jetty:jetty-management","6.0.0beta14","6.0.0beta15","[]","[]","0","0","No Change","0"
"jetty:jetty-management","6.0.0beta15","6.0.0beta17","[]","[]","0","0","No Change","0"
"jetty:jetty-management","6.0.0beta17","6.0.0beta11","[]","[]","0","0","No Change","0"
"jetty:jetty-management","6.0.0beta11","6.0.0rc0","[]","[]","0","0","No Change","0"
"jetty:jetty-management","6.0.0rc0","6.0.0rc4","[]","[]","0","0","No Change","0"
"jetty:jetty-management","6.0.0rc4","6.0.0rc1","[]","[]","0","0","No Change","0"
"jetty:jetty-management","6.0.0rc1","6.0.0rc3","[]","[]","0","0","No Change","0"
"jetty:jetty-management","6.0.0rc3","6.0.0rc2","[]","[]","0","0","No Change","0"
"jetty:jetty-naming","6.0.0","6.0.1","[]","[]","0","0","No Change","0"
"jetty:jetty-naming","6.0.1","6.0.2","[]","[]","0","0","No Change","0"
"jetty:jetty-naming","6.0.2","6.0.0rc3","[]","[]","0","0","No Change","0"
"jetty:jetty-naming","6.0.0rc3","6.0.0rc4","[]","[]","0","0","No Change","0"
"jetty:jetty-naming","6.0.0rc4","6.0.0rc2","[]","[]","0","0","No Change","0"
"jetty:jetty-naming","6.0.0rc2","6.0.0rc0","[]","[]","0","0","No Change","0"
"jetty:jetty-naming","6.0.0rc0","6.0.0rc1","[]","[]","0","0","No Change","0"
"jetty:jetty-naming","6.0.0rc1","6.0.0beta17","[]","[]","0","0","No Change","0"
"jetty:jetty-naming","6.0.0beta17","6.0.0beta15","[]","[]","0","0","No Change","0"
"jetty:jetty-naming","6.0.0beta15","6.0.0beta16","[]","[]","0","0","No Change","0"
"jetty:jetty-naming","6.0.0beta16","6.0.0beta14","[]","[]","0","0","No Change","0"
"jetty:jetty-plus","6.0.0","6.0.1","[]","[]","0","0","No Change","0"
"jetty:jetty-plus","6.0.1","6.0.2","[]","[]","0","0","No Change","0"
"jetty:jetty-plus","6.0.2","6.0.0beta17","[]","[]","0","0","No Change","0"
"jetty:jetty-plus","6.0.0beta17","6.0.0beta16","[]","[]","0","0","No Change","0"
"jetty:jetty-plus","6.0.0beta16","6.0.0beta15","[]","[]","0","0","No Change","0"
"jetty:jetty-plus","6.0.0beta15","6.0.0beta14","[]","[]","0","0","No Change","0"
"jetty:jetty-plus","6.0.0beta14","6.0.0rc4","[]","[]","0","0","No Change","0"
"jetty:jetty-plus","6.0.0rc4","6.0.0rc1","[]","[]","0","0","No Change","0"
"jetty:jetty-plus","6.0.0rc1","6.0.0rc3","[]","[]","0","0","No Change","0"
"jetty:jetty-plus","6.0.0rc3","6.0.0rc0","[]","[]","0","0","No Change","0"
"jetty:jetty-plus","6.0.0rc0","6.0.0rc2","[]","[]","0","0","No Change","0"
"jetty:jetty-spring","6.0.0","6.0.1","[]","[]","0","0","No Change","0"
"jetty:jetty-spring","6.0.1","6.0.2","[]","[]","0","0","No Change","0"
"jetty:jetty-spring","6.0.2","6.0.0rc3","[]","[]","0","0","No Change","0"
"jetty:jetty-spring","6.0.0rc3","6.0.0rc4","[]","[]","0","0","No Change","0"
"jetty:jetty-util","6.0.0","6.0.1","[]","[]","0","0","No Change","0"
"jetty:jetty-util","6.0.1","6.0.2","[]","[]","0","0","No Change","0"
"jetty:jetty-util","6.0.2","6.0.0rc1","[]","[]","0","0","No Change","0"
"jetty:jetty-util","6.0.0rc1","6.0.0rc0","[]","[]","0","0","No Change","0"
"jetty:jetty-util","6.0.0rc0","6.0.0rc2","[]","[]","0","0","No Change","0"
"jetty:jetty-util","6.0.0rc2","6.0.0rc4","[]","[]","0","0","No Change","0"
"jetty:jetty-util","6.0.0rc4","6.0.0rc3","[]","[]","0","0","No Change","0"
"jetty:jetty-util","6.0.0rc3","6.0.0beta14","[]","[]","0","0","No Change","0"
"jetty:jetty-util","6.0.0beta14","6.0.0beta15","[]","[]","0","0","No Change","0"
"jetty:jetty-util","6.0.0beta15","6.0.0beta16","[]","[]","0","0","No Change","0"
"jetty:jetty-util","6.0.0beta16","6.0.0beta17","[]","[]","0","0","No Change","0"
"jetty:jetty-xbean","6.0.0","6.0.1","[]","[]","0","0","No Change","0"
"jetty:jetty-xbean","6.0.1","6.0.2","[]","[]","0","0","No Change","0"
"jetty:jetty-xbean","6.0.2","6.0.0beta14","[]","[]","0","0","No Change","0"
"jetty:jetty-xbean","6.0.0beta14","6.0.0beta16","[]","[]","0","0","No Change","0"
"jetty:jetty-xbean","6.0.0beta16","6.0.0beta17","[]","[]","0","0","No Change","0"
"jetty:jetty-xbean","6.0.0beta17","6.0.0beta15","[]","[]","0","0","No Change","0"
"jetty:jetty-xbean","6.0.0beta15","6.0.0rc3","[]","[]","0","0","No Change","0"
"jetty:jetty-xbean","6.0.0rc3","6.0.0rc4","[]","[]","0","0","No Change","0"
"jetty:jetty-xbean","6.0.0rc4","6.0.0rc0","[]","[]","0","0","No Change","0"
"jetty:jetty-xbean","6.0.0rc0","6.0.0rc2","[]","[]","0","0","No Change","0"
"jetty:jetty-xbean","6.0.0rc2","6.0.0rc1","[]","[]","0","0","No Change","0"
"jetty:jsp","2.1-6.0.0rc3","2.1-6.0.0rc4","[]","[]","0","0","No Change","0"
"jetty:jsp","2.1-6.0.0rc4","2.1-6.0.0rc1","[]","[]","0","0","No Change","0"
"jetty:jsp","2.1-6.0.0rc1","2.1-6.0.0rc0","[]","[]","0","0","No Change","0"
"jetty:jsp","2.1-6.0.0rc0","2.1-6.0.0rc2","[]","[]","0","0","No Change","0"
"jetty:jsp","2.1-6.0.0rc2","2.1-6.0.1","[]","[]","0","0","No Change","0"
"jetty:jsp","2.1-6.0.1","2.1-6.0.0","[]","[]","0","0","No Change","0"
"jetty:jsp","2.1-6.0.0","2.1-6.0.2","[]","[]","0","0","No Change","0"
"jetty:jsp","2.1-6.0.2","2.1-6.0.0beta17","[]","[]","0","0","No Change","0"
"jetty:jsp","2.1-6.0.0beta17","2.1-6.0.0beta16","[]","[]","0","0","No Change","0"
"jetty:jsp","2.1-6.0.0beta16","2.1-6.0.0beta14","[]","[]","0","0","No Change","0"
"jetty:jsp","2.1-6.0.0beta14","2.1-6.0.0beta15","[]","[]","0","0","No Change","0"
"jetty:jsp-api","2.1-6.0.0beta15","2.1-6.0.0beta17","[]","[]","0","0","No Change","0"
"jetty:jsp-api","2.1-6.0.0beta17","2.1-6.0.0beta14","[]","[]","0","0","No Change","0"
"jetty:jsp-api","2.1-6.0.0beta14","2.1-6.0.0beta16","[]","[]","0","0","No Change","0"
"jetty:jsp-api","2.1-6.0.0beta16","2.1-6.0.1","[]","[]","0","0","No Change","0"
"jetty:jsp-api","2.1-6.0.1","2.1-6.0.2","[]","[]","0","0","No Change","0"
"jetty:jsp-api","2.1-6.0.2","2.1-6.0.0","[]","[]","0","0","No Change","0"
"jetty:jsp-api","2.1-6.0.0","2.1-6.0.0rc2","[]","[]","0","0","No Change","0"
"jetty:jsp-api","2.1-6.0.0rc2","2.1-6.0.0rc3","[]","[]","0","0","No Change","0"
"jetty:jsp-api","2.1-6.0.0rc3","2.1-6.0.0rc4","[]","[]","0","0","No Change","0"
"jetty:jsp-api","2.1-6.0.0rc4","2.1-6.0.0rc0","[]","[]","0","0","No Change","0"
"jetty:jsp-api","2.1-6.0.0rc0","2.1-6.0.0rc1","[]","[]","0","0","No Change","0"
"jetty:jsp-api","2.1-6.0.0rc1","2.0-6.0.0beta16","[]","[]","0","0","No Change","0"
"jetty:jsp-api","2.0-6.0.0beta16","2.0-6.0.0beta17","[]","[]","0","0","No Change","0"
"jetty:jsp-api","2.0-6.0.0beta17","2.0-6.0.0beta15","[]","[]","0","0","No Change","0"
"jetty:jsp-api","2.0-6.0.0beta15","2.0-6.0.0beta14","[]","[]","0","0","No Change","0"
"jetty:jsp-api","2.0-6.0.0beta14","2.0-6.0.0rc2","[]","[]","0","0","No Change","0"
"jetty:jsp-api","2.0-6.0.0rc2","2.0-6.0.0rc3","[]","[]","0","0","No Change","0"
"jetty:jsp-api","2.0-6.0.0rc3","2.0-6.0.0rc4","[]","[]","0","0","No Change","0"
"jetty:jsp-api","2.0-6.0.0rc4","2.0-6.0.0rc1","[]","[]","0","0","No Change","0"
"jetty:jsp-api","2.0-6.0.0rc1","2.0-6.0.0rc0","[]","[]","0","0","No Change","0"
"jetty:jsp-api","2.0-6.0.0rc0","2.0-6.0.2","[]","[]","0","0","No Change","0"
"jetty:jsp-api","2.0-6.0.2","2.0-6.0.0","[]","[]","0","0","No Change","0"
"jetty:jsp-api","2.0-6.0.0","2.0-6.0.1","[]","[]","0","0","No Change","0"
"jetty:maven-plugin-utils","6.0.0rc0","6.0.0beta15","[]","[]","0","0","No Change","0"
"jetty:maven-plugin-utils","6.0.0beta15","6.0.0beta16","[]","[]","0","0","No Change","0"
"jetty:maven-plugin-utils","6.0.0beta16","6.0.0beta14","[]","[]","0","0","No Change","0"
"jetty:maven-plugin-utils","6.0.0beta14","6.0.0beta17","[]","[]","0","0","No Change","0"
"jetty:org.mortbay.ftp","4.2.25","5.1.10","[]","[]","0","0","No Change","0"
"jetty:org.mortbay.jaas","4.2.25","5.1.10","[]","[]","0","0","No Change","0"
"jetty:org.mortbay.jetty","4.2.25","4.2.27","[]","[]","0","0","No Change","0"
"jetty:org.mortbay.jetty","4.2.27","5.1.10","[]","[]","0","0","No Change","0"
"jetty:org.mortbay.jetty","5.1.10","5.1.11","[]","[]","0","0","No Change","0"
"jetty:org.mortbay.jetty","5.1.11","5.1.12","[]","[]","0","0","No Change","0"
"jetty:org.mortbay.jetty-jdk1.2","4.2.25","5.1.10","[]","[]","0","0","No Change","0"
"jetty:org.mortbay.jetty.plus","4.2.25","5.1.10","[]","[]","0","0","No Change","0"
"jetty:org.mortbay.jmx","4.2.25","5.1.10","[]","[]","0","0","No Change","0"
"jetty:org.mortbay.jmx","5.1.10","5.1.11","[]","[]","0","0","No Change","0"
"jetty:org.mortbay.jmx","5.1.11","5.1.12","[]","[]","0","0","No Change","0"
"jetty:servlet-api","2.5-6.0.0beta9","2.5-6.0.0rc4","[]","[]","0","0","No Change","0"
"jetty:servlet-api","2.5-6.0.0rc4","2.5-6.0.0rc2","[]","[]","0","0","No Change","0"
"jetty:servlet-api","2.5-6.0.0rc2","2.5-6.0.0rc1","[]","[]","0","0","No Change","0"
"jetty:servlet-api","2.5-6.0.0rc1","2.5-6.0.0rc3","[]","[]","0","0","No Change","0"
"jetty:servlet-api","2.5-6.0.0rc3","2.5-6.0.0rc0","[]","[]","0","0","No Change","0"
"jetty:servlet-api","2.5-6.0.0rc0","2.5-6.0.0beta12","[]","[]","0","0","No Change","0"
"jetty:servlet-api","2.5-6.0.0beta12","2.5-6.0.0beta11","[]","[]","0","0","No Change","0"
"jetty:servlet-api","2.5-6.0.0beta11","2.5-6.0.0beta10","[]","[]","0","0","No Change","0"
"jetty:servlet-api","2.5-6.0.0beta10","2.5-6.0.0beta14","[]","[]","0","0","No Change","0"
"jetty:servlet-api","2.5-6.0.0beta14","2.5-6.0.0beta15","[]","[]","0","0","No Change","0"
"jetty:servlet-api","2.5-6.0.0beta15","2.5-6.0.0beta16","[]","[]","0","0","No Change","0"
"jetty:servlet-api","2.5-6.0.0beta16","2.5-6.0.0beta17","[]","[]","0","0","No Change","0"
"jetty:servlet-api","2.5-6.0.0beta17","2.5-6.0.1","[]","[]","0","0","No Change","0"
"jetty:servlet-api","2.5-6.0.1","2.5-6.0.0","[]","[]","0","0","No Change","0"
"jetty:servlet-api","2.5-6.0.0","2.5-6.0.2","[]","[]","0","0","No Change","0"
"jetty:start","6.0.0","6.0.1","[]","[]","0","0","No Change","0"
"jetty:start","6.0.1","6.0.2","[]","[]","0","0","No Change","0"
"jetty:start","6.0.2","4.2.27","[]","[]","0","0","No Change","0"
"jetty:start","4.2.27","5.1.10","[]","[]","0","0","No Change","0"
"jetty:start","5.1.10","6.0.0beta16","[]","[]","0","0","No Change","0"
"jetty:start","6.0.0beta16","6.0.0beta14","[]","[]","0","0","No Change","0"
"jetty:start","6.0.0beta14","6.0.0beta17","[]","[]","0","0","No Change","0"
"jetty:start","6.0.0beta17","6.0.0beta15","[]","[]","0","0","No Change","0"
"jetty:start","6.0.0beta15","6.0.0rc2","[]","[]","0","0","No Change","0"
"jetty:start","6.0.0rc2","6.0.0rc3","[]","[]","0","0","No Change","0"
"jetty:start","6.0.0rc3","6.0.0rc0","[]","[]","0","0","No Change","0"
"jetty:start","6.0.0rc0","6.0.0rc1","[]","[]","0","0","No Change","0"
"jetty:start","6.0.0rc1","6.0.0rc4","[]","[]","0","0","No Change","0"
"jetty:stop","4.2.27","5.1.10","[]","[]","0","0","No Change","0"
"jfree:jcommon","1.0.2","1.0.4","[]","[]","0","0","No Change","0"
"jfree:jcommon","1.0.4","1.0.5","[]","[]","0","0","No Change","0"
"jfree:jcommon","1.0.5","1.0.6","[]","[]","0","0","No Change","0"
"jfree:jcommon","1.0.6","1.0.7","[]","[]","0","0","No Change","0"
"jfree:jcommon","1.0.7","1.0.0-pre3","[""gnujaxp:gnujaxp""]","[]","1","0","Changed","1"
"jfree:jfreechart","1.0.1","1.0.2","[]","[]","0","0","No Change","0"
"jfree:jfreechart","1.0.2","1.0.3","[]","[]","0","0","No Change","0"
"jline:jline","0.9.5","0.9.9","[""junit:junit""]","[]","1","0","Changed","1"
"joda-time:joda-time","1.3","1.4","[]","[]","0","0","No Change","0"
"joda-time:joda-time","1.4","1.2.1","[]","[]","0","0","No Change","0"
"jparsec:jfunutil","0.2.2","0.2.3","[]","[]","0","0","No Change","0"
"jparsec:jparsec","0.3","0.4","[]","[]","0","0","No Change","0"
"jparsec:jparsec","0.4","0.5","[]","[]","0","0","No Change","0"
"jparsec:jparsec","0.5","0.6","[]","[]","0","0","No Change","0"
"jparsec:jparsec","0.6","1.0","[]","[]","0","0","No Change","0"
"jparsec:jparsec","1.0","0.2.2","[]","[]","0","0","No Change","0"
"jparsec:jparsec","0.2.2","0.2.3","[]","[]","0","0","No Change","0"
"jparsec:jparsec","0.2.3","0.2.4","[]","[]","0","0","No Change","0"
"jparsec:jparsec","0.2.4","0.4.1","[]","[]","0","0","No Change","0"
"jparsec:jparsec","0.4.1","1.1rc1","[]","[]","0","0","No Change","0"
"jpox:jpox","1.1.1","1.1.3","[""org.eclipse.core:org.eclipse.core.runtime"",""jca:jca"",""ojdbc:ojdbc"",""org.eclipse.osgi:org.eclipse.osgi"",""org.eclipse.equinox:org.eclipse.equinox.common"",""org.eclipse.equinox:org.eclipse.equinox.registry"",""jpox:jpox-testframework"",""javax.transaction:jta""]","[""javax.resource:connector"",""javax.security:jaas"",""javax.sql:jdbc-stdext""]","8","3","Changed","5"
"jpox:jpox","1.1.3","1.1.0-beta-6","[""javax.resource:connector"",""javax.sql:jdbc-stdext"",""javax.security:jaas""]","[""commons-dbcp:commons-dbcp"",""org.eclipse.core:org.eclipse.core.runtime"",""jca:jca"",""commons-pool:commons-pool"",""ojdbc:ojdbc"",""org.eclipse.osgi:org.eclipse.osgi"",""org.eclipse.equinox:org.eclipse.equinox.common"",""commons-collections:commons-collections"",""org.eclipse.equinox:org.eclipse.equinox.registry"",""jpox:jpox-testframework"",""javax.transaction:jta""]","3","11","Changed","-8"
"jpox:jpox","1.1.0-beta-6","1.1.0-rc-1","[""commons-dbcp:commons-dbcp""]","[""jpox:jpox-dbcp""]","1","1","Changed","0"
"jpox:jpox-c3p0","1.1.0-beta-6","1.1.0-rc-1","[]","[]","0","0","No Change","0"
"jpox:jpox-dbcp","1.1.1","1.1.0-rc-1","[]","[""commons-pool:commons-pool""]","0","1","Changed","-1"
"jpox:jpox-dbcp","1.1.0-rc-1","1.1.0-beta-6","[]","[]","0","0","No Change","0"
"jpox:jpox-enhancer","1.1.1","1.1.3","[]","[]","0","0","No Change","0"
"jpox:jpox-enhancer","1.1.3","1.1.0-rc-1","[""bcel:bcel""]","[""org.apache.bcel:bcel""]","1","1","Changed","0"
"jpox:jpox-enhancer","1.1.0-rc-1","1.1.0-beta-6","[]","[]","0","0","No Change","0"
"jpox:jpox-parent","1.1.1","1.1.3","[]","[]","0","0","No Change","0"
"jpox:jpox-parent","1.1.3","1.1.0-beta-6","[]","[]","0","0","No Change","0"
"jpox:jpox-parent","1.1.0-beta-6","1.1.0-rc-1","[]","[]","0","0","No Change","0"
"jsch:jsch","0.1.25","0.1.29","[]","[]","0","0","No Change","0"
"junit:junit","4.0","4.1","[]","[]","0","0","No Change","0"
"junit:junit","4.1","4.2","[]","[]","0","0","No Change","0"
"junit:junit","4.2","3.8.2","[]","[]","0","0","No Change","0"
"log4j:log4j","1.2.13","1.2.14","[]","[]","0","0","No Change","0"
"maven-javanet-plugin:maven-javanet-plugin","1.3","1.4","[]","[]","0","0","No Change","0"
"maven-javanet-plugin:maven-javanet-plugin","1.4","1.5","[]","[]","0","0","No Change","0"
"maven-javanet-plugin:maven-javanet-plugin","1.5","1.6","[]","[]","0","0","No Change","0"
"maven-javanet-plugin:maven-javanet-plugin","1.6","1.7","[]","[]","0","0","No Change","0"
"maven-plugins:maven-axis-plugin","0.5","0.7","[]","[]","0","0","No Change","0"
"maven-plugins:maven-cobertura-plugin","1.0","1.1","[""asm:asm"",""log4j:log4j"",""javancss:ccl"",""urbanophile:java-getopt"",""javancss:javancss"",""oro:oro"",""cobertura:cobertura""]","[]","7","0","Changed","7"
"maven-plugins:maven-cobertura-plugin","1.1","1.2","[]","[""javancss:ccl"",""urbanophile:java-getopt"",""javancss:javancss""]","0","3","Changed","-3"
"maven-plugins:maven-cobertura-plugin","1.2","1.1.1","[""javancss:javancss"",""urbanophile:java-getopt"",""javancss:ccl""]","[]","3","0","Changed","3"
"maven-plugins:maven-dbunit-plugin","1.0","1.1","[]","[]","0","0","No Change","0"
"maven-plugins:maven-dbunit-plugin","1.1","1.2","[""dbunit:dbunit"",""commons-lang:commons-lang"",""poi:poi""]","[]","3","0","Changed","3"
"maven-plugins:maven-dbunit-plugin","1.2","1.3","[]","[]","0","0","No Change","0"
"maven-plugins:maven-dbunit-plugin","1.3","1.4","[]","[]","0","0","No Change","0"
"maven-plugins:maven-dbunit-plugin","1.4","1.5","[""xml-apis:xml-apis""]","[]","1","0","Changed","1"
"maven-plugins:maven-dbunit-plugin","1.5","1.6","[]","[]","0","0","No Change","0"
"maven-plugins:maven-dbunit-plugin","1.6","1.7","[]","[]","0","0","No Change","0"
"maven-plugins:maven-dbunit-plugin","1.7","20030814.080708","[]","[""commons-lang:commons-lang"",""poi:poi"",""xml-apis:xml-apis"",""dbunit:dbunit""]","0","4","Changed","-4"
"maven-plugins:maven-files-plugin","1.0","1.1","[]","[]","0","0","No Change","0"
"maven-plugins:maven-findbugs-plugin","1.0","1.1","[]","[]","0","0","No Change","0"
"maven-plugins:maven-findbugs-plugin","1.1","1.2","[""dom4j:dom4j"",""findbugs:coreplugin"",""findbugs:findbugs-ant"",""findbugs:findbugs"",""findbugs:bcel""]","[]","5","0","Changed","5"
"maven-plugins:maven-findbugs-plugin","1.2","1.3","[]","[]","0","0","No Change","0"
"maven-plugins:maven-findbugs-plugin","1.3","0.7.1","[]","[""findbugs:findbugs-ant"",""findbugs:coreplugin"",""dom4j:dom4j"",""findbugs:findbugs"",""findbugs:bcel""]","0","5","Changed","-5"
"maven-plugins:maven-findbugs-plugin","0.7.1","0.7.2","[]","[]","0","0","No Change","0"
"maven-plugins:maven-findbugs-plugin","0.7.2","0.8.2","[]","[]","0","0","No Change","0"
"maven-plugins:maven-findbugs-plugin","0.8.2","0.8.4","[]","[]","0","0","No Change","0"
"maven-plugins:maven-findbugs-plugin","0.8.4","0.9.1","[]","[]","0","0","No Change","0"
"maven-plugins:maven-findbugs-plugin","0.9.1","0.9.2","[""dom4j:dom4j""]","[]","1","0","Changed","1"
"maven-plugins:maven-izpack-plugin","0.3.0","0.3.1","[]","[]","0","0","No Change","0"
"maven-plugins:maven-javaapp-plugin","1.2","1.3","[""commons-lang:commons-lang"",""junit:junit"",""maven:maven""]","[]","3","0","Changed","3"
"maven-plugins:maven-javaapp-plugin","1.3","1.3.1","[]","[]","0","0","No Change","0"
"maven-plugins:maven-javancss-plugin","1.2","1.3","[]","[]","0","0","No Change","0"
"maven-plugins:maven-jaxb-plugin","1.0","1.1.0","[""jwsdp:sax"",""jwsdp:dom"",""jwsdp:jaxb-impl"",""jwsdp:xalan"",""jwsdp:relaxngDatatype"",""jwsdp:jaxp-api"",""jwsdp:namespace"",""jwsdp:xercesImpl"",""jwsdp:jaxb-xjc"",""jwsdp:xsdlib"",""jwsdp:jax-qname"",""jwsdp:jaxb-libs"",""jwsdp:jaxb-api""]","[""jaxb:jaxb-ri"",""jaxb:jaxb-libs"",""jaxb:jaxb-xjc"",""jaxrpc:jaxrpc"",""jaxb:jaxb-api""]","13","5","Changed","8"
"maven-plugins:maven-jpox-plugin","1.0.0","1.1.0-alpha-1","[]","[]","0","0","No Change","0"
"maven-plugins:maven-jpox-plugin","1.1.0-alpha-1","1.0.0-beta-1","[]","[]","0","0","No Change","0"
"maven-plugins:maven-jpox-plugin","1.0.0-beta-1","1.0.0-beta-4","[]","[]","0","0","No Change","0"
"maven-plugins:maven-jpox-plugin","1.0.0-beta-4","1.0.0-beta-3","[]","[]","0","0","No Change","0"
"maven-plugins:maven-jpox-plugin","1.0.0-beta-3","1.0.0-beta-2","[]","[]","0","0","No Change","0"
"maven-plugins:maven-jpox-plugin","1.0.0-beta-2","1.0.0-beta-2a","[]","[]","0","0","No Change","0"
"maven-plugins:maven-kodo-plugin","1.0.0","3.1.2","[]","[]","0","0","No Change","0"
"maven-plugins:maven-schemaspy-plugin","1.0","1.1","[]","[]","0","0","No Change","0"
"maven-plugins:maven-sdocbook-plugin","1.3","1.4","[""batik:batik"",""xalan:xalan"",""xml-apis:xml-apis"",""logkit:logkit"",""xerces:xerces"",""xml-resolver:xml-resolver"",""jimi:jimi"",""fop:fop"",""avalon-framework:avalon-framework"",""docbook:docbook-xsl""]","[]","10","0","Changed","10"
"maven-plugins:maven-sdocbook-plugin","1.4","1.4.1","[]","[]","0","0","No Change","0"
"maven-plugins:maven-sourceforge-plugin","1.0","1.1","[]","[]","0","0","No Change","0"
"maven-plugins:maven-sourceforge-plugin","1.1","1.3","[""commons-jelly:commons-jelly"",""velocity:velocity"",""dom4j:dom4j"",""commons-jxpath:commons-jxpath"",""xerces:xercesImpl"",""nekohtml:nekohtml"",""nekohtml:nekohtmlXni"",""commons-jelly:commons-jelly-tags-velocity"",""commons-jelly:commons-jelly-tags-xml"",""xml-apis:xml-apis"",""commons-httpclient:commons-httpclient"",""commons-logging:commons-logging"",""commons-net:commons-net""]","[]","13","0","Changed","13"
"maven-plugins:maven-tasks-plugin","1.0.0","1.1.0","[]","[]","0","0","No Change","0"
"maven-plugins:maven-tasks-plugin","1.1.0","1.2.0","[]","[]","0","0","No Change","0"
"maven-plugins:maven-was40-plugin","1.1","1.2","[]","[]","0","0","No Change","0"
"maven-plugins:maven-was40-plugin","1.2","1.3","[]","[]","0","0","No Change","0"
"maven-plugins:maven-was40-plugin","1.3","1.4","[""commons-jelly:commons-jelly-tags-util""]","[]","1","0","Changed","1"
"maven-plugins:maven-was40-plugin","1.4","1.4.1","[]","[]","0","0","No Change","0"
"maven-plugins:maven-was40-plugin","1.4.1","1.4.2","[]","[]","0","0","No Change","0"
"maven-plugins:maven-was5-plugin","1.0","1.1","[]","[]","0","0","No Change","0"
"maven-plugins:maven-was5-plugin","1.1","1.2","[]","[]","0","0","No Change","0"
"maven-plugins:maven-was5-plugin","1.2","2.0","[]","[]","0","0","No Change","0"
"maven-plugins:maven-was5-plugin","2.0","2.0.1","[]","[]","0","0","No Change","0"
"maven-plugins:maven-was5-plugin","2.0.1","2.0.2","[""commons-jelly:commons-jelly-tags-util""]","[]","1","0","Changed","1"
"maven-plugins:maven-webtest-plugin","0.8","1.0","[]","[]","0","0","No Change","0"
"maven-plugins:maven-webtest-plugin","1.0","1.2","[]","[]","0","0","No Change","0"
"maven-plugins:maven-webtest-plugin","1.2","1.5","[]","[]","0","0","No Change","0"
"maven-taglib:maven-taglib-plugin","1.1","1.3","[]","[]","0","0","No Change","0"
"maven-taglib:maven-taglib-plugin","1.3","1.4","[]","[]","0","0","No Change","0"
"maven-taglib:maven-taglib-plugin","1.4","1.2.1","[]","[]","0","0","No Change","0"
"maven-taglib:maven-taglib-plugin","1.2.1","1.2.2","[]","[]","0","0","No Change","0"
"maven-taglib:maven-taglib-plugin","1.2.2","1.3.2","[]","[]","0","0","No Change","0"
"maven-taglib:maven-taglib-plugin","1.3.2","1.4.1","[]","[]","0","0","No Change","0"
"maven-taglib:maven-taglib-plugin","1.4.1","1.4.2","[]","[]","0","0","No Change","0"
"maven-validator:maven-xhtml-plugin","1.0","1.1","[]","[]","0","0","No Change","0"
"maven-validator:maven-xhtml-plugin","1.1","1.2","[""xalan:xalan"",""dom4j:dom4j"",""xerces:xerces"",""ant:ant""]","[]","4","0","Changed","4"
"maven:maven","1.1-beta-3","1.0-beta-8","[""logkit:logkit"",""which:which"",""commons-grant:commons-grant"",""ant:ant-optional"",""commons-util:commons-util"",""jdepend:jdepend"",""xerces:xerces"",""velocity:velocity"",""piccolo:piccolo"",""commons-graph:commons-graph"",""werkz:werkz"",""commons-jelly:commons-jelly"",""commons-betwixt:commons-betwixt"",""commons-digester:commons-digester"",""dom4j:dom4j""]","[""maven:commons-jelly"",""xml-resolver:xml-resolver"",""org.apache.maven.wagon:wagon-http"",""ant:ant-nodeps"",""com.jcraft:jsch"",""org.apache.maven.wagon:wagon-provider-api"",""jaxen:jaxen"",""commons-codec:commons-codec"",""org.apache.maven.wagon:wagon-ssh"",""org.apache.maven.wagon:wagon-file"",""xerces:xercesImpl"",""maven:maven-model"",""commons-jelly:commons-jelly-tags-xml"",""plexus:plexus-utils"",""commons-jelly:commons-jelly-tags-define"",""commons-httpclient:commons-httpclient"",""commons-jelly:commons-jelly-tags-util"",""ant:ant-trax"",""commons-jelly:commons-jelly-tags-ant"",""ant:ant-launcher"",""ant:ant-junit"",""maven:dom4j""]","15","22","Changed","-7"
"maven:maven","1.0-beta-8","1.1-beta-3.javadoc","[]","[""logkit:logkit"",""commons-beanutils:commons-beanutils"",""which:which"",""commons-grant:commons-grant"",""commons-logging:commons-logging"",""ant:ant-optional"",""commons-lang:commons-lang"",""commons-util:commons-util"",""jdepend:jdepend"",""commons-io:commons-io"",""xerces:xerces"",""xml-apis:xml-apis"",""velocity:velocity"",""forehead:forehead"",""log4j:log4j"",""piccolo:piccolo"",""commons-graph:commons-graph"",""werkz:werkz"",""commons-jelly:commons-jelly"",""commons-collections:commons-collections"",""commons-betwixt:commons-betwixt"",""commons-cli:commons-cli"",""commons-jexl:commons-jexl"",""ant:ant"",""commons-digester:commons-digester"",""dom4j:dom4j""]","0","26","Changed","-26"
"maven:maven-abbot-plugin","1.0","1.1","[]","[]","0","0","No Change","0"
"maven:maven-announcement-plugin","1.0","1.1","[]","[]","0","0","No Change","0"
"maven:maven-announcement-plugin","1.1","1.2","[""commons-jelly:commons-jelly-tags-xml""]","[]","1","0","Changed","1"
